# written by Matlab function write_data_modem
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 27.5106 -112.5610
> 18 78
1.778279E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYX   -8.671325E+00   -1.599225E+01    8.827220E-01
1.778279E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYY    1.991195E+00    1.647234E+00    8.827220E-01
3.162277E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX    1.162777E+00    3.172070E+00    7.221071E-01
3.162277E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXY    5.584822E+00    1.183764E+01    7.221071E-01
3.162277E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYX   -5.441306E+00   -9.312132E+00    7.221071E-01
3.162277E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYY    1.388713E+00   -5.705758E-01    7.221071E-01
5.623415E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX    1.706772E+00    8.314728E-01    8.424847E-01
5.623415E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXY    5.848341E+00    5.844912E+00    8.424847E-01
5.623415E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYX   -5.653286E+00   -5.802567E+00    8.424847E-01
5.623415E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYY    5.643357E-01    8.670888E-01    8.424847E-01
1.000000E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX    1.496917E+00    3.916787E-01    1.879173E+00
1.000000E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXY    5.541808E+00    3.883390E+00    1.879173E+00
1.000000E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYX   -4.372107E+00   -3.840589E+00    1.879173E+00
1.000000E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYY    3.204226E+00    1.413611E-01    1.879173E+00
1.778279E+00 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX    1.349469E+00    4.689560E-01    1.437631E+00
