# ModEM impedance responses for written by Matlab function write_data_modem                                                         
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>   27.511-112.561
>     18    78
5.623415E-02          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXX   1.733654E+00   7.642292E-01   2.000000E+15
5.623415E-02          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXY   1.081756E+01   9.975250E+00   2.000000E+15
5.623415E-02          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYX  -1.046981E+01  -9.592627E+00   2.000000E+15
5.623415E-02          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYY  -9.211806E-01  -2.428315E-01   2.000000E+15
1.000000E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXX   1.442013E+00   6.052823E-01   2.000000E+15
1.000000E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXY   8.309864E+00   7.566400E+00   2.000000E+15
1.000000E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYX  -8.150517E+00  -7.229595E+00   2.000000E+15
1.000000E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYY  -8.509662E-01  -1.995552E-01   2.000000E+15
1.778279E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXX   1.282358E+00   4.616392E-01   2.000000E+15
1.778279E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXY   6.363101E+00   5.673232E+00   2.000000E+15
1.778279E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYX  -6.363475E+00  -5.494219E+00   2.000000E+15
1.778279E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYY  -7.929220E-01  -1.523802E-01   2.000000E+15
3.162277E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXX   1.194710E+00   4.110930E-01   2.000000E+15
3.162277E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXY   4.945429E+00   4.168760E+00   2.000000E+15
3.162277E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYX  -4.959498E+00  -4.205146E+00   2.000000E+15
3.162277E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYY  -7.772276E-01  -1.283327E-01   2.000000E+15
5.623415E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXX   1.076594E+00   4.364724E-01   2.000000E+15
5.623415E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXY   3.982496E+00   3.057899E+00   2.000000E+15
5.623415E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYX  -3.874779E+00  -3.224514E+00   2.000000E+15
5.623415E-01          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYY  -7.601632E-01  -1.617450E-01   2.000000E+15
3.162277E-02          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX   1.934855E-01   1.497179E+00   2.000000E+15
3.162277E-02          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   2.815243E+01   3.873286E+01   2.000000E+15
3.162277E-02          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -2.870336E+01  -4.142615E+01   2.000000E+15
3.162277E-02          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -1.261568E+00  -2.139472E+00   2.000000E+15
5.623415E-02          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXX  -2.330226E-01   7.946117E-01   2.000000E+15
5.623415E-02          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZXY   1.973951E+01   2.718153E+01   2.000000E+15
5.623415E-02          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYX  -1.932963E+01  -2.897918E+01   2.000000E+15
5.623415E-02          TV04           27.520 -112.557    1050.000     450.000    -950.000     ZYY  -5.528002E-01  -1.360310E+00   2.000000E+15
